dataset,injector,targets_subdimension,dose,seed,realized_dose,pretraining_score,threshold,risk_level,modality,context,targets_subdimension_post,dimension,model,n_train,n_test,units,downstream_auc,downstream_ece,downstream_brier,evaluator,worst_subgroup_auc,subgroup_auc_gap,n_subgroups_scored,evaluator_independent_of_pretraining_detector,harm_threshold,downstream_emh,downstream_harm_probability,downstream_mean_harm,n_prompts,n_generations
german_credit,subgroup_dropout,representation_imbalance,0.1,1,0.0963855421686747,0.2886666666666667,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,xgboost,750.0,250.0,fraction,0.7904761904761904,0.07601124402368441,0.16957315710739368,clean held-out test set (no pre-training detector reused),0.7692307692307693,0.07326007326007322,3.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.2,1,0.2048192771084337,0.3006666666666667,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,logreg,750.0,250.0,fraction,0.7908571428571428,0.06910753161803415,0.16860060427868667,clean held-out test set (no pre-training detector reused),0.7952380952380953,0.08050154973231893,3.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.2,1,0.2048192771084337,0.3006666666666667,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,xgboost,750.0,250.0,fraction,0.7809523809523811,0.10797851576493123,0.17545799733367656,clean held-out test set (no pre-training detector reused),0.7715976331360946,0.08920822766976622,3.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.3,1,0.3012048192771084,0.3113333333333333,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,logreg,750.0,250.0,fraction,0.7913142857142856,0.07279811654202381,0.16838866663618324,clean held-out test set (no pre-training detector reused),0.7793650793650794,0.09992486146332302,3.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.3,1,0.3012048192771084,0.3113333333333333,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,xgboost,750.0,250.0,fraction,0.7885714285714287,0.07819136301707477,0.17326863315007301,clean held-out test set (no pre-training detector reused),0.7940828402366864,0.04840800225415609,3.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.4,1,0.3975903614457831,0.322,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,logreg,750.0,250.0,fraction,0.7955047619047619,0.07750957632861304,0.16728700671272587,clean held-out test set (no pre-training detector reused),0.7841269841269842,0.09161266084343012,3.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.4,1,0.3975903614457831,0.322,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,xgboost,750.0,250.0,fraction,0.7907809523809524,0.0789941534101963,0.16948911274758072,clean held-out test set (no pre-training detector reused),0.8071005917159764,0.03539025077486613,3.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.0,2,0.0,0.274,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,logreg,750.0,250.0,fraction,0.7609142857142858,0.08076451236633456,0.17691248204051446,clean held-out test set (no pre-training detector reused),0.74,0.06905752753977967,3.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.0,2,0.0,0.274,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,xgboost,750.0,250.0,fraction,0.7735619047619048,0.11325770493992604,0.17975877021140138,clean held-out test set (no pre-training detector reused),0.6727272727272727,0.16815400022254368,3.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.03,2,0.0348837209302325,0.278,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,logreg,750.0,250.0,fraction,0.7584000000000001,0.07975532723561693,0.17877986798074919,clean held-out test set (no pre-training detector reused),0.7354545454545455,0.06136308000445079,3.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.03,2,0.0348837209302325,0.278,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,xgboost,750.0,250.0,fraction,0.7709714285714285,0.10656348480610175,0.18086568714929557,clean held-out test set (no pre-training detector reused),0.6272727272727272,0.21116056526093252,3.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.05,2,0.0465116279069767,0.2793333333333333,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,logreg,750.0,250.0,fraction,0.7610666666666667,0.07096723419501091,0.1770457544155604,clean held-out test set (no pre-training detector reused),0.7372727272727273,0.06688883943473911,3.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.05,2,0.0465116279069767,0.2793333333333333,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,xgboost,750.0,250.0,fraction,0.7795809523809525,0.0951170823604334,0.1758083352465552,clean held-out test set (no pre-training detector reused),0.6681818181818181,0.175147435184155,3.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.1,2,0.1046511627906976,0.286,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,logreg,750.0,250.0,fraction,0.7622095238095238,0.0712871915143022,0.1776937872707458,clean held-out test set (no pre-training detector reused),0.7327272727272727,0.07633025481250699,3.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.1,2,0.1046511627906976,0.286,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,xgboost,750.0,250.0,fraction,0.7597714285714287,0.11112079789652489,0.18561188208401644,clean held-out test set (no pre-training detector reused),0.6499999999999999,0.1896572827417382,3.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.2,2,0.1976744186046511,0.2966666666666666,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,logreg,750.0,250.0,fraction,0.7676952380952381,0.07014411327849968,0.17373438718870068,clean held-out test set (no pre-training detector reused),0.7336363636363636,0.08643707577612103,3.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.2,2,0.1976744186046511,0.2966666666666666,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,xgboost,750.0,250.0,fraction,0.7778285714285713,0.09778287682076917,0.17661413337758775,clean held-out test set (no pre-training detector reused),0.6909090909090909,0.1609880939134305,3.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.3,2,0.3023255813953488,0.3086666666666666,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,logreg,750.0,250.0,fraction,0.7662476190476191,0.09359448116260874,0.17602230770809535,clean held-out test set (no pre-training detector reused),0.7227272727272727,0.10346611772560377,3.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.3,2,0.3023255813953488,0.3086666666666666,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,xgboost,750.0,250.0,fraction,0.7727238095238095,0.1032062368430197,0.17800858278380655,clean held-out test set (no pre-training detector reused),0.6409090909090909,0.20731612328919558,3.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.4,2,0.3953488372093023,0.3193333333333333,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,logreg,750.0,250.0,fraction,0.7615238095238095,0.09350590535261238,0.1761767455742446,clean held-out test set (no pre-training detector reused),0.7236363636363636,0.09521308556804264,3.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.4,2,0.3953488372093023,0.3193333333333333,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,xgboost,750.0,250.0,fraction,0.7676190476190476,0.11363035119720735,0.18179208865354465,clean held-out test set (no pre-training detector reused),0.6727272727272728,0.15713808834983856,3.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.0,3,0.0,0.2566666666666666,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,logreg,750.0,250.0,fraction,0.7828571428571429,0.06032472625532601,0.16712712266009214,clean held-out test set (no pre-training detector reused),0.7474120082815735,0.050907319449518984,2.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.0,3,0.0,0.2566666666666666,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,xgboost,750.0,250.0,fraction,0.7699809523809524,0.08226491963351144,0.17364471218340075,clean held-out test set (no pre-training detector reused),0.7422360248447205,0.10370235050541954,2.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.03,3,0.0326086956521739,0.2606666666666666,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,logreg,750.0,250.0,fraction,0.7824,0.052070924249418685,0.16753529771806477,clean held-out test set (no pre-training detector reused),0.7453416149068323,0.05204400600820047,2.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.03,3,0.0326086956521739,0.2606666666666666,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,xgboost,750.0,250.0,fraction,0.7765333333333334,0.07384572620689868,0.17058659147639008,clean held-out test set (no pre-training detector reused),0.7826086956521738,0.049324077457069904,2.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.05,3,0.0543478260869565,0.2633333333333333,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,logreg,750.0,250.0,fraction,0.7797333333333334,0.04090801703761136,0.1684677956126036,clean held-out test set (no pre-training detector reused),0.7298136645962733,0.07130678358299847,2.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.05,3,0.0543478260869565,0.2633333333333333,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,xgboost,750.0,250.0,fraction,0.7693714285714286,0.08021902571385726,0.17517235547338814,clean held-out test set (no pre-training detector reused),0.7587991718426501,0.08900661713960956,2.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.1,3,0.0978260869565217,0.2686666666666666,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,logreg,750.0,250.0,fraction,0.7841523809523809,0.0426183713444443,0.16679871347319297,clean held-out test set (no pre-training detector reused),0.7432712215320911,0.045711038038403706,2.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.1,3,0.0978260869565217,0.2686666666666666,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,xgboost,750.0,250.0,fraction,0.7846095238095238,0.08018304841592905,0.16863838179259255,clean held-out test set (no pre-training detector reused),0.7494824016563146,0.10299192140624369,2.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.2,3,0.1956521739130435,0.2806666666666667,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,logreg,750.0,250.0,fraction,0.7840000000000001,0.06124359482523913,0.1662031351081027,clean held-out test set (no pre-training detector reused),0.7474120082815734,0.049039905817399476,2.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.2,3,0.1956521739130435,0.2806666666666667,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,xgboost,750.0,250.0,fraction,0.7722666666666667,0.07933217252232136,0.17360009896750594,clean held-out test set (no pre-training detector reused),0.769151138716356,0.08238947753014259,2.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.3,3,0.3043478260869565,0.294,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,logreg,750.0,250.0,fraction,0.7836952380952381,0.08017263836574003,0.16436308467273192,clean held-out test set (no pre-training detector reused),0.7412008281573499,0.05805220638980235,2.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.3,3,0.3043478260869565,0.294,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,xgboost,750.0,250.0,fraction,0.7676952380952382,0.08379023337969559,0.175472978347636,clean held-out test set (no pre-training detector reused),0.7650103519668737,0.055717939349652856,2.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.4,3,0.4021739130434782,0.306,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,logreg,750.0,250.0,fraction,0.777752380952381,0.05094096970054557,0.16880763110276795,clean held-out test set (no pre-training detector reused),0.7080745341614907,0.08837737993748218,2.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.4,3,0.4021739130434782,0.306,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,xgboost,750.0,250.0,fraction,0.7667809523809523,0.08210000669676812,0.17485265680027604,clean held-out test set (no pre-training detector reused),0.727743271221532,0.11912881094466776,2.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.0,4,0.0,0.278,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,logreg,750.0,250.0,fraction,0.7735619047619049,0.0512879745803525,0.17246571957988965,clean held-out test set (no pre-training detector reused),0.7747641509433962,0.010950134770889575,2.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.0,4,0.0,0.278,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,xgboost,750.0,250.0,fraction,0.7880380952380952,0.08629479375295342,0.17108031341340013,clean held-out test set (no pre-training detector reused),0.7983490566037735,0.0781390386343217,2.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.03,4,0.0333333333333333,0.282,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,logreg,750.0,250.0,fraction,0.7724952380952381,0.05372024995697407,0.17273877184554584,clean held-out test set (no pre-training detector reused),0.7712264150943396,0.01746406109613663,2.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.03,4,0.0333333333333333,0.282,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,xgboost,750.0,250.0,fraction,0.7968761904761905,0.07126456958334892,0.16868983413654842,clean held-out test set (no pre-training detector reused),0.8018867924528301,0.07460130278526511,2.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.05,4,0.0444444444444444,0.2833333333333333,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,logreg,750.0,250.0,fraction,0.7744761904761905,0.07169048402602077,0.17216347586562453,clean held-out test set (no pre-training detector reused),0.7724056603773585,0.01479672057502246,2.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.05,4,0.0444444444444444,0.2833333333333333,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,xgboost,750.0,250.0,fraction,0.8080761904761905,0.06805039920890703,0.16082282945686963,clean held-out test set (no pre-training detector reused),0.8054245283018868,0.08892070979335132,2.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.1,4,0.1,0.29,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,logreg,750.0,250.0,fraction,0.7702095238095238,0.07248481693506248,0.17324835345483813,clean held-out test set (no pre-training detector reused),0.7735849056603773,0.015105570530098977,2.0,,,,,,,
german_credit,subgroup_dropout,representation_imbalance,0.1,4,0.1,0.29,0.2,medium,tabular,loan_finance,representation_imbalance,content_safety,xgboost,750.0,250.0,fraction,0.7801904761904762,0.08252557686367072,0.17420241357533603,clean held-out test set (no pre-training detector reused),0.7665094339622642,0.11741913746630717,2.0,,,,,,,
