dataset,modality,context,risk_level,injector,targets_subdimension,is_target,dose,realized_dose,seed,dimension,subdimension,pretraining_score,n_records,n_flagged,threshold,exceeds_threshold,detector,units
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.0,0.0,4,content_safety,label_integrity,0.23138008349376712,3180,475,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.0,0.0,4,content_safety,representation_imbalance,0.21647798742138363,3180,3180,0.1,True,empirical sub-group distribution vs reference,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.0,0.0,4,physical_safety,measurement_range_violation,0.10377358490566038,3180,330,0.01,True,declared physical plausibility ranges,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.0,0.0,4,physical_safety,safety_critical_edge_case_coverage,0.2533333333333333,3180,200,0.1,True,stratum support vs declared minimum,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.0,0.0,4,physical_safety,outcome_severity_exposure,0.15188679245283018,3180,483,0.1,True,outcome column base rate,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.03,0.023809523809523808,4,content_safety,label_integrity,0.2322221245005246,3180,472,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.03,0.023809523809523808,4,content_safety,representation_imbalance,0.21679245283018866,3180,3180,0.1,True,empirical sub-group distribution vs reference,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.03,0.023809523809523808,4,physical_safety,measurement_range_violation,0.10377358490566038,3180,330,0.01,True,declared physical plausibility ranges,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.03,0.023809523809523808,4,physical_safety,safety_critical_edge_case_coverage,0.2533333333333333,3180,200,0.1,True,stratum support vs declared minimum,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.03,0.023809523809523808,4,physical_safety,outcome_severity_exposure,0.15188679245283018,3180,483,0.1,True,outcome column base rate,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.05,0.047619047619047616,4,content_safety,label_integrity,0.23238367503929738,3180,473,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.05,0.047619047619047616,4,content_safety,representation_imbalance,0.2171069182389937,3180,3180,0.1,True,empirical sub-group distribution vs reference,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.05,0.047619047619047616,4,physical_safety,measurement_range_violation,0.10408805031446541,3180,331,0.01,True,declared physical plausibility ranges,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.05,0.047619047619047616,4,physical_safety,safety_critical_edge_case_coverage,0.2533333333333333,3180,200,0.1,True,stratum support vs declared minimum,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.05,0.047619047619047616,4,physical_safety,outcome_severity_exposure,0.15220125786163521,3180,484,0.1,True,outcome column base rate,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.1,0.09523809523809523,4,content_safety,label_integrity,0.23097330086831513,3180,467,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.1,0.09523809523809523,4,content_safety,representation_imbalance,0.21773584905660376,3180,3180,0.1,True,empirical sub-group distribution vs reference,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.1,0.09523809523809523,4,physical_safety,measurement_range_violation,0.10377358490566038,3180,330,0.01,True,declared physical plausibility ranges,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.1,0.09523809523809523,4,physical_safety,safety_critical_edge_case_coverage,0.2533333333333333,3180,200,0.1,True,stratum support vs declared minimum,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.1,0.09523809523809523,4,physical_safety,outcome_severity_exposure,0.15157232704402515,3180,482,0.1,True,outcome column base rate,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.2,0.19047619047619047,4,content_safety,label_integrity,0.23065829603310195,3180,464,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.2,0.19047619047619047,4,content_safety,representation_imbalance,0.21899371069182388,3180,3180,0.1,True,empirical sub-group distribution vs reference,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.2,0.19047619047619047,4,physical_safety,measurement_range_violation,0.10377358490566038,3180,330,0.01,True,declared physical plausibility ranges,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.2,0.19047619047619047,4,physical_safety,safety_critical_edge_case_coverage,0.2533333333333333,3180,200,0.1,True,stratum support vs declared minimum,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.2,0.19047619047619047,4,physical_safety,outcome_severity_exposure,0.1509433962264151,3180,480,0.1,True,outcome column base rate,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.3,0.30952380952380953,4,content_safety,label_integrity,0.23189028309664952,3180,472,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.3,0.30952380952380953,4,content_safety,representation_imbalance,0.22056603773584904,3180,3180,0.1,True,empirical sub-group distribution vs reference,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.3,0.30952380952380953,4,physical_safety,measurement_range_violation,0.10345911949685535,3180,329,0.01,True,declared physical plausibility ranges,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.3,0.30952380952380953,4,physical_safety,safety_critical_edge_case_coverage,0.2533333333333333,3180,200,0.1,True,stratum support vs declared minimum,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.3,0.30952380952380953,4,physical_safety,outcome_severity_exposure,0.15188679245283018,3180,483,0.1,True,outcome column base rate,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.4,0.40476190476190477,4,content_safety,label_integrity,0.23108748938509535,3180,474,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.4,0.40476190476190477,4,content_safety,representation_imbalance,0.22182389937106917,3180,3180,0.1,True,empirical sub-group distribution vs reference,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.4,0.40476190476190477,4,physical_safety,measurement_range_violation,0.10314465408805032,3180,328,0.01,True,declared physical plausibility ranges,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.4,0.40476190476190477,4,physical_safety,safety_critical_edge_case_coverage,0.25166666666666665,3180,89,0.1,True,stratum support vs declared minimum,fraction
framingham,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.4,0.40476190476190477,4,physical_safety,outcome_severity_exposure,0.15125786163522012,3180,481,0.1,True,outcome column base rate,fraction
